id,name,base_xp,height,weight,nabilities,abilities,meanstats,stats,ntypes,types,islegendary
811,thwackey,147,70,14.0,2,"['overgrow', 'grassy-surge']",70,"{'hp': 70, 'attack': 85, 'defense': 70, 'special-attack': 55, 'special-defense': 60, 'speed': 80}",1,['grass'],0
812,rillaboom,265,210,90.0,2,"['overgrow', 'grassy-surge']",88,"{'hp': 100, 'attack': 125, 'defense': 90, 'special-attack': 60, 'special-defense': 70, 'speed': 85}",1,['grass'],0
813,scorbunny,62,30,4.5,2,"['blaze', 'libero']",51,"{'hp': 50, 'attack': 71, 'defense': 40, 'special-attack': 40, 'special-defense': 40, 'speed': 69}",1,['fire'],0
814,raboot,147,60,9.0,2,"['blaze', 'libero']",70,"{'hp': 65, 'attack': 86, 'defense': 60, 'special-attack': 55, 'special-defense': 60, 'speed': 94}",1,['fire'],0
815,cinderace,265,140,33.0,2,"['blaze', 'libero']",88,"{'hp': 80, 'attack': 116, 'defense': 75, 'special-attack': 65, 'special-defense': 75, 'speed': 119}",1,['fire'],0
816,sobble,62,30,4.0,2,"['torrent', 'sniper']",51,"{'hp': 50, 'attack': 40, 'defense': 40, 'special-attack': 70, 'special-defense': 40, 'speed': 70}",1,['water'],0
817,drizzile,147,70,11.5,2,"['torrent', 'sniper']",70,"{'hp': 65, 'attack': 60, 'defense': 55, 'special-attack': 95, 'special-defense': 55, 'speed': 90}",1,['water'],0
818,inteleon,265,190,45.2,2,"['torrent', 'sniper']",88,"{'hp': 70, 'attack': 85, 'defense': 65, 'special-attack': 125, 'special-defense': 65, 'speed': 120}",1,['water'],0
819,skwovet,55,30,2.5,2,"['cheek-pouch', 'gluttony']",45,"{'hp': 70, 'attack': 55, 'defense': 55, 'special-attack': 35, 'special-defense': 35, 'speed': 25}",1,['normal'],0
820,greedent,161,60,6.0,2,"['cheek-pouch', 'gluttony']",76,"{'hp': 120, 'attack': 95, 'defense': 95, 'special-attack': 55, 'special-defense': 75, 'speed': 20}",1,['normal'],0
821,rookidee,49,20,1.8,3,"['keen-eye', 'unnerve', 'big-pecks']",40,"{'hp': 38, 'attack': 47, 'defense': 35, 'special-attack': 33, 'special-defense': 35, 'speed': 57}",1,['flying'],0
822,corvisquire,128,80,16.0,3,"['keen-eye', 'unnerve', 'big-pecks']",60,"{'hp': 68, 'attack': 67, 'defense': 55, 'special-attack': 43, 'special-defense': 55, 'speed': 77}",1,['flying'],0
823,corviknight,248,220,75.0,3,"['pressure', 'unnerve', 'mirror-armor']",82,"{'hp': 98, 'attack': 87, 'defense': 105, 'special-attack': 53, 'special-defense': 85, 'speed': 67}",2,"['flying', 'steel']",0
824,blipbug,36,40,8.0,3,"['swarm', 'compound-eyes', 'telepathy']",30,"{'hp': 25, 'attack': 20, 'defense': 20, 'special-attack': 25, 'special-defense': 45, 'speed': 45}",1,['bug'],0
825,dottler,117,40,19.5,3,"['swarm', 'compound-eyes', 'telepathy']",55,"{'hp': 50, 'attack': 35, 'defense': 80, 'special-attack': 50, 'special-defense': 90, 'speed': 30}",2,"['bug', 'psychic']",0
826,orbeetle,253,40,40.8,3,"['swarm', 'frisk', 'telepathy']",84,"{'hp': 60, 'attack': 45, 'defense': 110, 'special-attack': 80, 'special-defense': 120, 'speed': 90}",2,"['bug', 'psychic']",0
827,nickit,49,60,8.9,3,"['run-away', 'unburden', 'stakeout']",40,"{'hp': 40, 'attack': 28, 'defense': 28, 'special-attack': 47, 'special-defense': 52, 'speed': 50}",1,['dark'],0
828,thievul,159,120,19.9,3,"['run-away', 'unburden', 'stakeout']",75,"{'hp': 70, 'attack': 58, 'defense': 58, 'special-attack': 87, 'special-defense': 92, 'speed': 90}",1,['dark'],0
829,gossifleur,50,40,2.2,3,"['cotton-down', 'regenerator', 'effect-spore']",41,"{'hp': 40, 'attack': 40, 'defense': 60, 'special-attack': 40, 'special-defense': 60, 'speed': 10}",1,['grass'],0
830,eldegoss,161,50,2.5,3,"['cotton-down', 'regenerator', 'effect-spore']",76,"{'hp': 60, 'attack': 50, 'defense': 90, 'special-attack': 80, 'special-defense': 120, 'speed': 60}",1,['grass'],0
831,wooloo,122,60,6.0,3,"['fluffy', 'run-away', 'bulletproof']",45,"{'hp': 42, 'attack': 40, 'defense': 55, 'special-attack': 40, 'special-defense': 45, 'speed': 48}",1,['normal'],0
832,dubwool,172,130,43.0,3,"['fluffy', 'steadfast', 'bulletproof']",81,"{'hp': 72, 'attack': 80, 'defense': 100, 'special-attack': 60, 'special-defense': 90, 'speed': 88}",1,['normal'],0
833,chewtle,57,30,8.5,3,"['strong-jaw', 'shell-armor', 'swift-swim']",47,"{'hp': 50, 'attack': 64, 'defense': 50, 'special-attack': 38, 'special-defense': 38, 'speed': 44}",1,['water'],0
834,drednaw,170,100,115.5,3,"['strong-jaw', 'shell-armor', 'swift-swim']",80,"{'hp': 90, 'attack': 115, 'defense': 90, 'special-attack': 48, 'special-defense': 68, 'speed': 74}",2,"['water', 'rock']",0
835,yamper,54,30,13.5,2,"['ball-fetch', 'rattled']",45,"{'hp': 59, 'attack': 45, 'defense': 50, 'special-attack': 40, 'special-defense': 50, 'speed': 26}",1,['electric'],0
836,boltund,172,100,34.0,2,"['strong-jaw', 'competitive']",81,"{'hp': 69, 'attack': 90, 'defense': 60, 'special-attack': 90, 'special-defense': 60, 'speed': 121}",1,['electric'],0
837,rolycoly,48,30,12.0,3,"['steam-engine', 'heatproof', 'flash-fire']",40,"{'hp': 30, 'attack': 40, 'defense': 50, 'special-attack': 40, 'special-defense': 50, 'speed': 30}",1,['rock'],0
838,carkol,144,110,78.0,3,"['steam-engine', 'flame-body', 'flash-fire']",68,"{'hp': 80, 'attack': 60, 'defense': 90, 'special-attack': 60, 'special-defense': 70, 'speed': 50}",2,"['rock', 'fire']",0
839,coalossal,255,280,310.5,3,"['steam-engine', 'flame-body', 'flash-fire']",85,"{'hp': 110, 'attack': 80, 'defense': 120, 'special-attack': 80, 'special-defense': 90, 'speed': 30}",2,"['rock', 'fire']",0
840,applin,52,20,0.5,3,"['ripen', 'gluttony', 'bulletproof']",43,"{'hp': 40, 'attack': 40, 'defense': 80, 'special-attack': 40, 'special-defense': 40, 'speed': 20}",2,"['grass', 'dragon']",0
841,flapple,170,30,1.0,3,"['ripen', 'gluttony', 'hustle']",80,"{'hp': 70, 'attack': 110, 'defense': 80, 'special-attack': 95, 'special-defense': 60, 'speed': 70}",2,"['grass', 'dragon']",0
842,appletun,170,40,13.0,3,"['ripen', 'gluttony', 'thick-fat']",80,"{'hp': 110, 'attack': 85, 'defense': 80, 'special-attack': 100, 'special-defense': 80, 'speed': 30}",2,"['grass', 'dragon']",0
843,silicobra,63,220,7.6,3,"['sand-spit', 'shed-skin', 'sand-veil']",52,"{'hp': 52, 'attack': 57, 'defense': 75, 'special-attack': 35, 'special-defense': 50, 'speed': 46}",1,['ground'],0
844,sandaconda,179,380,65.5,3,"['sand-spit', 'shed-skin', 'sand-veil']",85,"{'hp': 72, 'attack': 107, 'defense': 125, 'special-attack': 65, 'special-defense': 70, 'speed': 71}",1,['ground'],0
845,cramorant,166,80,18.0,1,['gulp-missile'],79,"{'hp': 70, 'attack': 85, 'defense': 55, 'special-attack': 85, 'special-defense': 95, 'speed': 85}",2,"['flying', 'water']",0
846,arrokuda,56,50,1.0,2,"['swift-swim', 'propeller-tail']",46,"{'hp': 41, 'attack': 63, 'defense': 40, 'special-attack': 40, 'special-defense': 30, 'speed': 66}",1,['water'],0
847,barraskewda,172,130,30.0,2,"['swift-swim', 'propeller-tail']",81,"{'hp': 61, 'attack': 123, 'defense': 60, 'special-attack': 60, 'special-defense': 50, 'speed': 136}",1,['water'],0
848,toxel,48,40,11.0,3,"['rattled', 'static', 'klutz']",40,"{'hp': 40, 'attack': 38, 'defense': 35, 'special-attack': 54, 'special-defense': 35, 'speed': 40}",2,"['electric', 'poison']",0
849,toxtricity-amped,176,160,40.0,3,"['punk-rock', 'plus', 'technician']",83,"{'hp': 75, 'attack': 98, 'defense': 70, 'special-attack': 114, 'special-defense': 70, 'speed': 75}",2,"['electric', 'poison']",0
850,sizzlipede,61,70,1.0,3,"['flash-fire', 'white-smoke', 'flame-body']",50,"{'hp': 50, 'attack': 65, 'defense': 45, 'special-attack': 50, 'special-defense': 50, 'speed': 45}",2,"['fire', 'bug']",0
851,centiskorch,184,300,120.0,3,"['flash-fire', 'white-smoke', 'flame-body']",87,"{'hp': 100, 'attack': 115, 'defense': 65, 'special-attack': 90, 'special-defense': 90, 'speed': 65}",2,"['fire', 'bug']",0
852,clobbopus,62,60,4.0,2,"['limber', 'technician']",51,"{'hp': 50, 'attack': 68, 'defense': 60, 'special-attack': 50, 'special-defense': 50, 'speed': 32}",1,['fighting'],0
853,grapploct,168,160,39.0,2,"['limber', 'technician']",80,"{'hp': 80, 'attack': 118, 'defense': 90, 'special-attack': 70, 'special-defense': 80, 'speed': 42}",1,['fighting'],0
854,sinistea,62,10,0.2,2,"['weak-armor', 'cursed-body']",51,"{'hp': 40, 'attack': 45, 'defense': 45, 'special-attack': 74, 'special-defense': 54, 'speed': 50}",1,['ghost'],0
855,polteageist,178,20,0.4,2,"['weak-armor', 'cursed-body']",84,"{'hp': 60, 'attack': 65, 'defense': 65, 'special-attack': 134, 'special-defense': 114, 'speed': 70}",1,['ghost'],0
856,hatenna,53,40,3.4,3,"['healer', 'anticipation', 'magic-bounce']",44,"{'hp': 42, 'attack': 30, 'defense': 45, 'special-attack': 56, 'special-defense': 53, 'speed': 39}",1,['psychic'],0
857,hattrem,130,60,4.8,3,"['healer', 'anticipation', 'magic-bounce']",61,"{'hp': 57, 'attack': 40, 'defense': 65, 'special-attack': 86, 'special-defense': 73, 'speed': 49}",1,['psychic'],0
858,hatterene,255,210,5.1,3,"['healer', 'anticipation', 'magic-bounce']",85,"{'hp': 57, 'attack': 90, 'defense': 95, 'special-attack': 136, 'special-defense': 103, 'speed': 29}",2,"['psychic', 'fairy']",0
859,impidimp,53,40,5.5,3,"['prankster', 'frisk', 'pickpocket']",44,"{'hp': 45, 'attack': 45, 'defense': 30, 'special-attack': 55, 'special-defense': 40, 'speed': 50}",2,"['dark', 'fairy']",0
860,morgrem,130,80,12.5,3,"['prankster', 'frisk', 'pickpocket']",61,"{'hp': 65, 'attack': 60, 'defense': 45, 'special-attack': 75, 'special-defense': 55, 'speed': 70}",2,"['dark', 'fairy']",0
861,grimmsnarl,255,150,61.0,3,"['prankster', 'frisk', 'pickpocket']",85,"{'hp': 95, 'attack': 120, 'defense': 65, 'special-attack': 95, 'special-defense': 75, 'speed': 60}",2,"['dark', 'fairy']",0
862,obstagoon,260,160,46.0,3,"['reckless', 'guts', 'defiant']",86,"{'hp': 93, 'attack': 90, 'defense': 101, 'special-attack': 60, 'special-defense': 81, 'speed': 95}",2,"['dark', 'normal']",0
863,perrserker,154,80,28.0,3,"['battle-armor', 'tough-claws', 'steely-spirit']",73,"{'hp': 70, 'attack': 110, 'defense': 100, 'special-attack': 50, 'special-defense': 60, 'speed': 50}",1,['steel'],0
864,cursola,179,100,0.4,2,"['weak-armor', 'perish-body']",85,"{'hp': 60, 'attack': 95, 'defense': 50, 'special-attack': 145, 'special-defense': 130, 'speed': 30}",1,['ghost'],0
865,sirfetchd,177,80,117.0,2,"['steadfast', 'scrappy']",84,"{'hp': 62, 'attack': 135, 'defense': 95, 'special-attack': 68, 'special-defense': 82, 'speed': 65}",1,['fighting'],0
866,mr-rime,182,150,58.2,3,"['tangled-feet', 'screen-cleaner', 'ice-body']",86,"{'hp': 80, 'attack': 85, 'defense': 75, 'special-attack': 110, 'special-defense': 100, 'speed': 70}",2,"['ice', 'psychic']",0
867,runerigus,169,160,66.6,1,['wandering-spirit'],80,"{'hp': 58, 'attack': 95, 'defense': 145, 'special-attack': 50, 'special-defense': 105, 'speed': 30}",2,"['ground', 'ghost']",0
868,milcery,54,20,0.3,2,"['sweet-veil', 'aroma-veil']",45,"{'hp': 45, 'attack': 40, 'defense': 40, 'special-attack': 50, 'special-defense': 61, 'speed': 34}",1,['fairy'],0
869,alcremie,173,30,0.5,2,"['sweet-veil', 'aroma-veil']",82,"{'hp': 65, 'attack': 60, 'defense': 75, 'special-attack': 110, 'special-defense': 121, 'speed': 64}",1,['fairy'],0
870,falinks,165,300,62.0,2,"['battle-armor', 'defiant']",78,"{'hp': 65, 'attack': 100, 'defense': 100, 'special-attack': 70, 'special-defense': 60, 'speed': 75}",1,['fighting'],0
871,pincurchin,152,30,1.0,2,"['lightning-rod', 'electric-surge']",72,"{'hp': 48, 'attack': 101, 'defense': 95, 'special-attack': 91, 'special-defense': 85, 'speed': 15}",1,['electric'],0
872,snom,37,30,3.8,2,"['shield-dust', 'ice-scales']",30,"{'hp': 30, 'attack': 25, 'defense': 35, 'special-attack': 45, 'special-defense': 30, 'speed': 20}",2,"['ice', 'bug']",0
873,frosmoth,166,130,42.0,2,"['shield-dust', 'ice-scales']",79,"{'hp': 70, 'attack': 65, 'defense': 60, 'special-attack': 125, 'special-defense': 90, 'speed': 65}",2,"['ice', 'bug']",0
874,stonjourner,165,250,520.0,1,['power-spot'],78,"{'hp': 100, 'attack': 125, 'defense': 135, 'special-attack': 20, 'special-defense': 20, 'speed': 70}",1,['rock'],0
875,eiscue-ice,165,140,89.0,1,['ice-face'],78,"{'hp': 75, 'attack': 80, 'defense': 110, 'special-attack': 65, 'special-defense': 90, 'speed': 50}",1,['ice'],0
876,indeedee-male,166,90,28.0,3,"['inner-focus', 'synchronize', 'psychic-surge']",79,"{'hp': 60, 'attack': 65, 'defense': 55, 'special-attack': 105, 'special-defense': 95, 'speed': 95}",2,"['psychic', 'normal']",0
877,morpeko-full-belly,153,30,3.0,1,['hunger-switch'],72,"{'hp': 58, 'attack': 95, 'defense': 58, 'special-attack': 70, 'special-defense': 58, 'speed': 97}",2,"['electric', 'dark']",0
878,cufant,66,120,100.0,2,"['sheer-force', 'heavy-metal']",55,"{'hp': 72, 'attack': 80, 'defense': 49, 'special-attack': 40, 'special-defense': 49, 'speed': 40}",1,['steel'],0
879,copperajah,175,300,650.0,2,"['sheer-force', 'heavy-metal']",83,"{'hp': 122, 'attack': 130, 'defense': 69, 'special-attack': 80, 'special-defense': 69, 'speed': 30}",1,['steel'],0
880,dracozolt,177,180,190.0,3,"['volt-absorb', 'hustle', 'sand-rush']",84,"{'hp': 90, 'attack': 100, 'defense': 90, 'special-attack': 80, 'special-defense': 70, 'speed': 75}",2,"['electric', 'dragon']",0
881,arctozolt,177,230,150.0,3,"['volt-absorb', 'static', 'slush-rush']",84,"{'hp': 90, 'attack': 100, 'defense': 90, 'special-attack': 90, 'special-defense': 80, 'speed': 55}",2,"['electric', 'ice']",0
882,dracovish,177,230,215.0,3,"['water-absorb', 'strong-jaw', 'sand-rush']",84,"{'hp': 90, 'attack': 90, 'defense': 100, 'special-attack': 70, 'special-defense': 80, 'speed': 75}",2,"['water', 'dragon']",0
883,arctovish,177,200,175.0,3,"['water-absorb', 'ice-body', 'slush-rush']",84,"{'hp': 90, 'attack': 90, 'defense': 100, 'special-attack': 80, 'special-defense': 90, 'speed': 55}",2,"['water', 'ice']",0
884,duraludon,187,180,40.0,3,"['light-metal', 'heavy-metal', 'stalwart']",89,"{'hp': 70, 'attack': 95, 'defense': 115, 'special-attack': 120, 'special-defense': 50, 'speed': 85}",2,"['steel', 'dragon']",0
885,dreepy,54,50,2.0,3,"['clear-body', 'infiltrator', 'cursed-body']",45,"{'hp': 28, 'attack': 60, 'defense': 30, 'special-attack': 40, 'special-defense': 30, 'speed': 82}",2,"['dragon', 'ghost']",0
886,drakloak,144,140,11.0,3,"['clear-body', 'infiltrator', 'cursed-body']",68,"{'hp': 68, 'attack': 80, 'defense': 50, 'special-attack': 60, 'special-defense': 50, 'speed': 102}",2,"['dragon', 'ghost']",0
887,dragapult,300,300,50.0,3,"['clear-body', 'infiltrator', 'cursed-body']",100,"{'hp': 88, 'attack': 120, 'defense': 75, 'special-attack': 100, 'special-defense': 75, 'speed': 142}",2,"['dragon', 'ghost']",0
888,zacian,335,280,110.0,1,['intrepid-sword'],111,"{'hp': 92, 'attack': 130, 'defense': 115, 'special-attack': 80, 'special-defense': 115, 'speed': 138}",1,['fairy'],1
889,zamazenta,335,290,210.0,1,['dauntless-shield'],111,"{'hp': 92, 'attack': 130, 'defense': 115, 'special-attack': 80, 'special-defense': 115, 'speed': 138}",1,['fighting'],1
890,eternatus,345,2000,950.0,1,['pressure'],115,"{'hp': 140, 'attack': 85, 'defense': 95, 'special-attack': 145, 'special-defense': 95, 'speed': 130}",2,"['poison', 'dragon']",1
891,kubfu,77,60,12.0,1,['inner-focus'],64,"{'hp': 60, 'attack': 90, 'defense': 60, 'special-attack': 53, 'special-defense': 50, 'speed': 72}",1,['fighting'],1
892,urshifu-single-strike,275,190,105.0,1,['unseen-fist'],91,"{'hp': 100, 'attack': 130, 'defense': 100, 'special-attack': 63, 'special-defense': 60, 'speed': 97}",2,"['fighting', 'dark']",1
893,zarude,300,180,70.0,1,['leaf-guard'],100,"{'hp': 105, 'attack': 120, 'defense': 105, 'special-attack': 70, 'special-defense': 95, 'speed': 105}",2,"['dark', 'grass']",1
894,regieleki,290,120,145.0,1,['transistor'],96,"{'hp': 80, 'attack': 100, 'defense': 50, 'special-attack': 100, 'special-defense': 50, 'speed': 200}",1,['electric'],1
895,regidrago,290,210,200.0,1,['dragons-maw'],96,"{'hp': 200, 'attack': 100, 'defense': 50, 'special-attack': 100, 'special-defense': 50, 'speed': 80}",1,['dragon'],1
896,glastrier,290,220,800.0,1,['chilling-neigh'],96,"{'hp': 100, 'attack': 145, 'defense': 130, 'special-attack': 65, 'special-defense': 110, 'speed': 30}",1,['ice'],1
897,spectrier,290,200,44.5,1,['grim-neigh'],96,"{'hp': 100, 'attack': 65, 'defense': 60, 'special-attack': 145, 'special-defense': 80, 'speed': 130}",1,['ghost'],1
898,calyrex,250,110,7.7,1,['unnerve'],83,"{'hp': 100, 'attack': 80, 'defense': 80, 'special-attack': 80, 'special-defense': 80, 'speed': 80}",2,"['psychic', 'grass']",1
